,live_room_id,time,live_start_time,compass_id,year_month,EnterCnt_s,OnlineCnt_s,LeaveCnt_s,ShowCnt_s,WatchRatio_s,ShowCnt_l,WatchCnt_l,WatchRatio_l,WatchConvRatio_l,ConvCnt_s,ConvAmt_s,ConvOrder_s,RepeatRatio_s,GPM_s,GPM_l,RepeatRatio_l,ClickRatio_l,ConvAmt_l,FollowCnt_s,ComCnt_s,ClubCnt_s,FollowRatio_s,InterRatio_s,StayTime_l,FollowRatio_l,AvgComCnt_l,InterRatio_l
6076,ROOM_0008,2025-01-08 17:40:00,2025-01-08 05:06:00,1317,2307,49.0,58.0,53.0,830.0,0.0662650602409638,2198941.0,122897.0,0.0644514791438242,0.048219,3,149.97,3,0.0,180.6867,251.6851,0.076360838622812,0.2387799163948734,553440.74,1.0,2.0,0.0,0.0181818181818181,0.0363636363637025,49.0,0.0206270291382214,0.0152241307761784,4.0
6077,ROOM_0008,2025-01-08 17:41:00,2025-01-08 05:06:00,1317,2307,40.0,54.0,50.0,1099.0,0.0400363967242948,2200040.0,122941.0,0.0644451919056017,0.048226,3,149.97,3,0.0152721677246404,136.4604,251.6276,0.0763021333845858,0.2388998576610496,553590.71,1.0,4.0,0.0,0.0454545454545454,0.0227272727271177,49.0,0.0206277808054269,0.0152349500980144,4.0
6078,ROOM_0008,2025-01-08 17:42:00,2025-01-08 05:06:00,1317,2307,44.0,45.0,50.0,1011.0,0.0356083086053412,2201051.0,122977.0,0.0644364896588039,0.048334,15,2249.85,15,0.0,2225.3709,252.5342,0.0762581636573184,0.2389388654305122,555840.56,2.0,0.0,0.0,0.0,0.0555555555557197,49.0,0.0206380054806996,0.0152304902542751,4.0
6079,ROOM_0008,2025-01-08 17:43:00,2025-01-08 05:06:00,1317,2307,36.0,39.0,33.0,1011.0,0.0385756676557863,2202062.0,123016.0,0.0644314283612359,0.048343,3,149.97,3,0.0,148.3383,252.4863,0.0762142445766941,0.2389230345839831,555990.53,0.0,0.0,0.0,0.0256410256410256,9.328150787414648e-14,49.0,0.0206314625739741,0.0152337907264095,4.0
6080,ROOM_0008,2025-01-08 17:44:00,2025-01-08 05:06:00,1317,2307,34.0,42.0,32.0,1315.0,0.0304182509505703,2203377.0,123056.0,0.0644179366490618,0.048344,2,99.98,2,4.547473508864641e-13,76.0304,252.381,0.0761996161228407,0.2389250664954599,556090.51,1.0,2.0,0.0,0.05,0.0499999999998635,49.0,0.0206410089715251,0.0152450916655831,4.0
6081,ROOM_0008,2025-01-08 17:45:00,2025-01-08 05:06:00,1317,2307,36.0,39.0,43.0,703.0,0.0568990042674253,2204080.0,123096.0,0.0644223440165511,0.048353,3,149.97,3,0.2499999999999147,213.3286,252.3686,0.0763329497506712,0.2390098556039422,556240.48,0.0,0.0,1.0,0.0,0.0249999999999658,49.0,0.0206424254240592,0.0152401377786443,4.0
6082,ROOM_0008,2025-01-08 17:46:00,2025-01-08 05:06:00,1317,2307,52.0,34.0,44.0,960.0,0.0364583333333333,2205040.0,123131.0,0.0644160650146936,0.048363,3,149.97,3,0.9235046012271368,156.2188,252.3267,0.0764953987730061,0.2390337809964706,556390.45,0.0,2.0,0.0,0.0285714285714285,0.0285714285715325,49.0,0.0206446792440571,0.0152439271994867,4.0
6083,ROOM_0008,2025-01-08 17:47:00,2025-01-08 05:06:00,1317,2307,45.0,40.0,49.0,899.0,0.0200222469410456,2205939.0,123149.0,0.0644011461785661,0.04847,14,2099.86,14,0.0382476993864884,2335.7731,253.1758,0.0764807360552041,0.239070662634039,558490.31,0.0,1.0,0.0,0.0,1.7684619201140274e-13,49.0,0.0206416617268512,0.0152416990799762,4.0
6084,ROOM_0008,2025-01-08 17:48:00,2025-01-08 05:06:00,1317,2307,43.0,43.0,42.0,874.0,0.0354691075514874,2206813.0,123180.0,0.0643960317435142,0.048482,3,149.97,3,0.0,171.5904,253.1435,0.0764660789574549,0.2390507604911123,558640.28,0.0,4.0,0.0,0.0,0.1290322580644574,49.0,0.0206689397629485,0.015237863289495,4.0
6085,ROOM_0008,2025-01-08 17:49:00,2025-01-08 05:06:00,1317,2307,51.0,42.0,46.0,1121.0,0.0267618198037466,2207934.0,123210.0,0.0643805476069483,0.048624,19,569.81,19,0.0,508.3051,253.273,0.0764221413522313,0.2391443752290216,559210.09,1.0,3.0,2.0,0.0,0.0333333333331362,49.0,0.020672023374726,0.0152341530719909,4.0
6086,ROOM_0008,2025-01-08 17:50:00,2025-01-08 05:06:00,1317,2307,48.0,46.0,57.0,607.0,0.0477759472817133,2208541.0,123239.0,0.0643814174153887,0.048637,3,149.97,3,8.526512829121202e-14,247.0675,253.2713,0.0763928776565192,0.23915930216585,559360.06,2.0,0.0,0.0,0.0,0.0344827586209719,49.0,0.0206752732495395,0.0152305682454417,4.0
6087,ROOM_0008,2025-01-08 17:51:00,2025-01-08 05:06:00,1317,2307,35.0,44.0,50.0,893.0,0.0481522956326987,2209434.0,123282.0,0.0643807418551538,0.048645,3,149.97,3,1.7053025658242404e-13,167.9395,253.2368,0.0763782542113323,0.2390737266029014,559510.03,1.0,7.0,0.0,0.0465116279069767,0.0,49.0,0.0206680618419558,0.0152414788858065,4.0
6088,ROOM_0008,2025-01-08 17:52:00,2025-01-08 05:06:00,1317,2307,35.0,27.0,42.0,829.0,0.0349819059107358,2210263.0,123311.0,0.0643778591054548,0.048747,14,2099.86,14,0.0,2533.0036,254.0919,0.0763490241102181,0.2390777254220229,561609.89,0.0,0.0,0.0,0.0344827586206896,0.0,49.0,0.0206632011742666,0.0152460040061308,4.0
6089,ROOM_0008,2025-01-08 17:53:00,2025-01-08 05:06:00,1317,2307,31.0,23.0,32.0,831.0,0.0457280385078219,2211094.0,123349.0,0.0643767293475537,0.048756,3,149.97,3,1.0000000000001703,180.4693,254.0642,0.0765257317773101,0.239090659591986,561759.86,0.0,0.0,0.0,0.0263157894736842,1.0770331994679413e-13,49.0,0.0206568354830602,0.0152494142635935,4.0
6090,ROOM_0008,2025-01-08 17:54:00,2025-01-08 05:06:00,1317,2307,19.0,23.0,19.0,969.0,0.0350877192982456,2212063.0,123383.0,0.0643702281535381,0.048767,3,149.97,3,0.0,154.7678,254.0207,0.0764964620386307,0.2391493254058998,561909.83,0.0,0.0,2.0,0.0,8.024953250937604e-14,49.0,0.0206511431882836,0.0152452120632502,4.0
6091,ROOM_0008,2025-01-08 17:55:00,2025-01-08 05:06:00,1317,2307,22.0,28.0,20.0,495.0,0.0525252525252525,2212558.0,123409.0,0.0643757135406167,0.048773,2,99.98,2,0.0,201.9798,254.0091,0.0764964620386307,0.2391165172855313,562009.81,0.0,0.0,2.0,0.0,0.076923076922937,49.0,0.0206629986467761,0.015242000178269,4.0
6092,ROOM_0008,2025-01-08 17:56:00,2025-01-08 05:06:00,1317,2307,39.0,30.0,34.0,728.0,0.0343406593406593,2213286.0,123434.0,0.0643726115829585,0.048876,14,419.86,14,0.0,576.7308,254.1152,0.0764964620386307,0.2390837181656074,562429.67,0.0,0.0,0.0,0.0,0.0,49.0,0.0206588136169936,0.0152389131033588,4.0
6093,ROOM_0008,2025-01-08 17:57:00,2025-01-08 05:06:00,1317,2307,36.0,33.0,34.0,760.0,0.0381578947368421,2214046.0,123463.0,0.0643690329830545,0.04897,13,1949.87,13,0.0,2565.6184,254.9087,0.0764964620386307,0.2390618570840762,564379.54,0.0,2.0,0.0,0.0,7.840471567008004e-14,49.0,0.0206539611057563,0.0152353336627167,4.0
6094,ROOM_0008,2025-01-08 17:58:00,2025-01-08 05:06:00,1317,2307,35.0,31.0,34.0,690.0,0.0260869565217391,2214736.0,123481.0,0.0643616214302743,0.048979,2,99.98,2,0.499999999999801,144.8986,254.8744,0.0766583827184094,0.2390877096759449,564479.52,0.0,0.0,0.0,0.0,3.031649005909761e-13,49.0,0.0206509503486366,0.0152331127865825,4.0
6095,ROOM_0008,2025-01-08 17:59:00,2025-01-08 05:06:00,1317,2307,34.0,34.0,35.0,896.0,0.0457589285714285,2215632.0,123522.0,0.0643572578839807,0.048979,2,99.98,2,0.0,111.5848,254.8165,0.07661444401987,0.2391701699872052,564579.5,0.0,0.0,0.0,0.0,0.0,49.0,0.0206440957886044,0.0152280565405352,4.0
6096,ROOM_0008,2025-01-08 18:00:00,2025-01-08 05:06:00,1317,2307,26.0,33.0,26.0,148.0,0.1351351351351351,2215780.0,123542.0,0.0643669497874337,0.048987,2,99.98,2,5.684341886080803e-14,675.5405,254.8446,0.0765998089780324,0.2391830767122036,564679.48,0.0,3.0,0.0,0.0,0.0500000000002501,49.0,0.0206488481649965,0.0152255912968868,4.0
6097,ROOM_0008,2025-01-08 18:01:00,2025-01-08 05:06:00,1317,2307,31.0,28.0,33.0,1067.0,0.0281162136832239,2216847.0,123572.0,0.0643553659769934,0.048984,1,49.99,1,4.547473508864641e-13,46.851,254.7445,0.076585179526356,0.2391850532182175,564729.47,1.0,1.0,0.0,0.0,0.033333333333212,49.0,0.0206519276211439,0.0152218949276535,4.0
6098,ROOM_0008,2025-01-08 18:02:00,2025-01-08 05:06:00,1317,2307,7.0,25.0,36.0,697.0,0.0516499282639885,2217544.0,123608.0,0.0643545291547766,0.049074,13,1949.87,13,0.0,2797.5179,255.5437,0.076585179526356,0.2391632028502261,566679.34,1.0,0.0,0.0,0.0,0.0833333333333586,49.0,0.020670183159666,0.0152174616529674,4.0
6099,ROOM_0008,2025-01-08 18:03:00,2025-01-08 05:06:00,1317,2307,0.0,0.0,0.0,731.0,0.0287277701778385,2218275.0,123629.0,0.0643445920816851,0.049082,2,99.98,2,0.0,136.7715,255.5045,0.0765705556616383,0.2391870290020552,566779.32,0.0,0.0,0.0,0.0952380952380952,2.382009933214812e-13,49.0,0.0206666720591447,0.0152310542024929,4.0
6100,ROOM_0008,2025-01-08 18:04:00,2025-01-08 05:06:00,1317,2307,0.0,0.0,0.0,755.0,0.0264900662251655,2219030.0,123649.0,0.0643371202732725,0.049091,2,99.98,2,0.0,132.4238,255.4627,0.0765705556616383,0.2391870290020552,566879.3,0.0,0.0,0.0,0.0,0.0,49.0,0.0206633292626709,0.0152285906072835,4.0
6101,ROOM_0008,2025-01-08 18:05:00,2025-01-08 05:06:00,1317,2307,0.0,0.0,0.0,332.0,0.0602409638554216,2219362.0,123669.0,0.0643414638981833,0.049099,2,99.98,2,0.0,301.1446,255.4695,0.0765705556616383,0.2391870290020552,566979.28,0.0,0.0,0.0,0.0,0.0500000000002955,49.0,0.0206680736482061,0.0152261278089092,4.0
6102,ROOM_0008,2025-01-08 18:06:00,2025-01-08 05:06:00,1317,2307,0.0,0.0,0.0,337.0,0.029673590504451,2219699.0,123679.0,0.0643389036081018,0.049111,2,99.98,2,0.0,296.6766,255.4757,0.0765705556616383,0.2391870290020552,567079.26,0.0,0.0,0.0,0.0,0.0,49.0,0.0206664025420645,0.0152248967084145,4.0
6103,ROOM_0008,2025-01-08 18:07:00,2025-01-08 05:06:00,1317,2307,0.0,0.0,0.0,292.0,0.0513698630136986,2219991.0,123694.0,0.0643376482156909,0.04921,13,1949.87,13,0.0,6677.637,256.3205,0.0765705556616383,0.2391870290020552,569029.13,0.0,0.0,0.0,0.0,0.0666666666668788,49.0,0.0206719808559833,0.015223050430902,4.0
6104,ROOM_0008,2025-01-08 18:08:00,2025-01-08 05:06:00,1317,2307,0.0,0.0,0.0,317.0,0.0378548895899053,2220308.0,123706.0,0.0643356687450569,0.049254,6,179.94,6,0.0,567.6341,256.3649,0.0765705556616383,0.2391870290020552,569209.07,0.0,0.0,0.0,0.0,0.0,49.0,0.0206699755872795,0.015221573731266,4.0
6105,ROOM_0009,2025-01-09 05:04:00,2025-01-09 05:01:13,1317,2307,105.0,22.0,96.0,0.0,0.0,165.0,10.0,0.0606060606060606,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
6106,ROOM_0009,2025-01-09 05:05:00,2025-01-09 05:01:13,1317,2307,121.0,33.0,116.0,220.0,0.1363636363636363,385.0,40.0,0.1038961038961039,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
6107,ROOM_0009,2025-01-09 05:06:00,2025-01-09 05:01:13,1317,2307,161.0,43.0,148.0,388.0,0.1211340206185567,773.0,87.0,0.1164294954721862,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
6108,ROOM_0009,2025-01-09 05:07:00,2025-01-09 05:01:13,1317,2307,136.0,50.0,132.0,497.0,0.1106639839034205,1270.0,142.0,0.1149606299212598,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.018181818181818,8.0,0.0070422535211267,0.0,0.0
6109,ROOM_0009,2025-01-09 05:09:00,2025-01-09 05:01:13,1317,2307,199.0,72.0,194.0,1634.0,0.1223990208078335,2904.0,342.0,0.1225895316804407,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.015,0.0,10.0,0.0029239766081871,0.0087719298245614,0.0
6110,ROOM_0009,2025-01-09 05:10:00,2025-01-09 05:01:13,1317,2307,186.0,71.0,178.0,398.0,0.135678391959799,3302.0,396.0,0.1250757116898849,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0185185185185185,3.2895497025930556e-17,10.0,0.0025252525252525,0.0101010101010101,0.0
6111,ROOM_0009,2025-01-09 05:11:00,2025-01-09 05:01:13,1317,2307,245.0,79.0,237.0,849.0,0.1401648998822143,4151.0,515.0,0.1293664177306673,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0084033613445378,0.0084033613445376,11.0,0.003883495145631,0.0097087378640776,0.0
6112,ROOM_0009,2025-01-09 05:12:00,2025-01-09 05:01:13,1317,2307,247.0,91.0,230.0,908.0,0.1288546255506608,5059.0,632.0,0.1312512354220201,0.02057,13,1949.87,13,1.0,2147.4339,385.426,0.3333333333333333,0.0967741935483871,1949.87,0.0,1.0,0.0,0.0085470085470085,2.0875988497225168e-16,12.0,0.0031645569620253,0.0094936708860759,0.0
6113,ROOM_0009,2025-01-09 05:13:00,2025-01-09 05:01:13,1317,2307,232.0,94.0,245.0,1161.0,0.1869078380706287,6220.0,849.0,0.1443729903536977,0.017668,2,99.98,2,0.0,86.1154,329.5579,0.3333333333333333,0.0789473684210526,2049.85,0.0,2.0,1.0,0.0,0.0092165898617509,12.0,0.0047114252061248,0.0070671378091872,0.0
6114,ROOM_0009,2025-01-09 05:14:00,2025-01-09 05:01:13,1317,2307,231.0,88.0,233.0,537.0,0.1564245810055866,6757.0,933.0,0.1456267574367322,0.018221,2,99.98,2,0.0,186.1825,318.1634,0.25,0.1,2149.83,0.0,2.0,0.0,0.0,3.6478756523398004e-16,12.0,0.0042872454448017,0.0064308681672025,0.0
6115,ROOM_0009,2025-01-09 05:15:00,2025-01-09 05:01:13,1317,2307,239.0,96.0,204.0,778.0,0.1889460154241645,7535.0,1080.0,0.1512939615129396,0.018519,3,149.97,3,0.0,192.7635,305.2157,0.25,0.0909090909090909,2299.8,1.0,1.0,2.0,0.0,0.0068027210884352,13.0,0.0046296296296296,0.0055555555555555,0.0
6116,ROOM_0009,2025-01-09 05:16:00,2025-01-09 05:01:13,1317,2307,248.0,112.0,271.0,896.0,0.1607142857142857,8431.0,1224.0,0.1530067607638477,0.022876,8,1039.92,8,0.0,1160.625,396.1238,0.25,0.0769230769230769,3339.72,1.0,2.0,2.0,0.0,0.0069444444444444,13.0,0.0049019607843137,0.0049019607843137,0.0
6117,ROOM_0009,2025-01-09 05:17:00,2025-01-09 05:01:13,1317,2307,207.0,90.0,205.0,1213.0,0.2028029678483099,9644.0,1470.0,0.1600995437577768,0.019728,1,29.99,1,0.0,24.7238,349.41,0.25,0.0727272727272727,3369.71,4.0,4.0,0.0,0.008130081300813,0.0121951219512194,13.0,0.0061224489795918,0.0054421768707482,0.0
6118,ROOM_0009,2025-01-09 05:18:00,2025-01-09 05:01:13,1317,2307,211.0,106.0,206.0,697.0,0.2381635581061693,10341.0,1636.0,0.1665216129968088,0.018337,1,29.99,1,0.0,43.0273,328.7593,0.2,0.0806451612903225,3399.7,2.0,3.0,1.0,0.0240963855421686,2.140188963132832e-17,14.0,0.0055012224938875,0.0073349633251833,0.0
6119,ROOM_0009,2025-01-09 05:19:00,2025-01-09 05:01:13,1317,2307,175.0,104.0,175.0,924.0,0.1829004329004329,11265.0,1805.0,0.1685752330226365,0.017175,1,29.99,1,0.0,32.4567,304.4554,0.1666666666666666,0.0857142857142857,3429.69,0.0,1.0,1.0,0.0118343195266272,0.0059171597633133,14.0,0.0055401662049861,0.0077562326869806,0.0
6120,ROOM_0009,2025-01-09 05:20:00,2025-01-09 05:01:13,1317,2307,185.0,97.0,183.0,409.0,0.1784841075794621,11674.0,1878.0,0.1696933356176118,0.017572,2,99.98,2,0.0,244.4499,302.3531,0.1666666666666666,0.0821917808219178,3529.67,1.0,1.0,0.0,0.0,0.0,15.0,0.0053248136315228,0.007454739084132,0.0
6121,ROOM_0009,2025-01-09 05:21:00,2025-01-09 05:01:13,1317,2307,170.0,98.0,184.0,752.0,0.202127659574468,12426.0,2030.0,0.1722195396748752,0.02266,13,1949.87,13,0.0,2592.9122,440.9738,0.1666666666666666,0.0759493670886076,5479.54,2.0,0.0,2.0,0.0,0.0065789473684214,15.0,0.0054187192118226,0.0068965517241379,0.0
6122,ROOM_0009,2025-01-09 05:22:00,2025-01-09 05:01:13,1317,2307,178.0,80.0,169.0,794.0,0.2002518891687657,13220.0,2189.0,0.1746596066565809,0.022385,3,149.97,3,0.0,188.8791,425.8328,0.1428571428571428,0.0823529411764705,5629.51,0.0,2.0,0.0,0.0125786163522012,0.0251572327044021,16.0,0.0068524440383736,0.0073092736409319,0.0
6123,ROOM_0009,2025-01-09 05:23:00,2025-01-09 05:01:13,1317,2307,183.0,96.0,181.0,1082.0,0.2014787430683918,14302.0,2407.0,0.1779471402601034,0.021604,3,149.97,3,0.0625000000000002,138.6044,404.1029,0.125,0.0927835051546391,5779.48,1.0,2.0,0.0,0.0045871559633027,0.0045871559633033,16.0,0.0066472787702534,0.0070627336933942,0.0
6124,ROOM_0009,2025-01-09 05:24:00,2025-01-09 05:01:13,1317,2307,181.0,90.0,189.0,527.0,0.1612903225806451,14829.0,2492.0,0.1780969721491671,0.021268,1,29.99,1,0.0,56.907,391.7641,0.1111111111111111,0.0909090909090909,5809.47,1.0,3.0,2.0,0.0117647058823529,0.0235294117647037,16.0,0.0072231139646869,0.0072231139646869,0.0
6125,ROOM_0009,2025-01-09 05:25:00,2025-01-09 05:01:13,1317,2307,165.0,77.0,174.0,735.0,0.2163265306122449,15564.0,2651.0,0.1806090979182729,0.02037,1,29.99,1,0.4999999999999999,40.8027,375.1902,0.1818181818181818,0.1009174311926605,5839.46,0.0,5.0,2.0,0.0,0.0125786163522012,16.0,0.0075443228970199,0.0067898906073179,0.0
6126,ROOM_0009,2025-01-09 05:26:00,2025-01-09 05:01:13,1317,2307,169.0,74.0,151.0,666.0,0.2237237237237237,16230.0,2800.0,0.1828712261244608,0.0225,9,1169.91,9,0.0,1756.6216,431.8774,0.1818181818181818,0.094017094017094,7009.37,1.0,2.0,2.0,0.0067114093959731,0.0067114093959748,16.0,0.0075,0.0067857142857142,0.0
6127,ROOM_0009,2025-01-09 05:27:00,2025-01-09 05:01:13,1317,2307,144.0,79.0,145.0,698.0,0.1991404011461318,16928.0,2939.0,0.184132797731569,0.021776,1,29.99,1,0.0,42.9656,415.8412,0.1428571428571428,0.1129032258064516,7039.36,1.0,0.0,0.0,0.0,0.028776978417265,17.0,0.0085062946580469,0.0064647839401156,0.0
6128,ROOM_0009,2025-01-09 05:28:00,2025-01-09 05:01:13,1317,2307,131.0,86.0,140.0,937.0,0.2113127001067236,17865.0,3137.0,0.1861740834033025,0.02072,1,29.99,1,0.0,32.0064,395.7095,0.1428571428571428,0.112,7069.35,0.0,1.0,1.0,0.005050505050505,0.0101010101010107,17.0,0.0086069493146318,0.0063755180108383,1.0
6129,ROOM_0009,2025-01-09 05:29:00,2025-01-09 05:01:13,1317,2307,143.0,79.0,139.0,445.0,0.1685393258426966,18310.0,3212.0,0.1859093391589295,0.021482,4,119.96,4,0.0,269.573,392.6439,0.1428571428571428,0.1044776119402985,7189.31,1.0,2.0,0.0,0.0133333333333333,0.0,17.0,0.0084059775840597,0.0065379825653798,1.0
6130,ROOM_0009,2025-01-09 05:30:00,2025-01-09 05:01:13,1317,2307,168.0,84.0,176.0,624.0,0.1794871794871795,18934.0,3324.0,0.1862258371184113,0.02136,2,59.98,2,0.0,96.1218,382.8716,0.1428571428571428,0.1007194244604316,7249.29,0.0,4.0,0.0,0.0,0.0089285714285717,17.0,0.0084235860409145,0.0063176895306859,1.0
6131,ROOM_0009,2025-01-09 05:31:00,2025-01-09 05:01:13,1317,2307,197.0,97.0,194.0,619.0,0.1938610662358643,19553.0,3444.0,0.1867744080192298,0.023229,9,1169.91,9,0.0,1890.0,430.5835,0.1428571428571428,0.0979020979020979,8419.2,0.0,1.0,0.0,0.0083333333333333,0.0083333333333345,17.0,0.0084204413472706,0.0063879210220673,1.0
6132,ROOM_0009,2025-01-09 05:32:00,2025-01-09 05:01:13,1317,2307,152.0,77.0,161.0,631.0,0.2313787638668779,20184.0,3590.0,0.1885652001585414,0.022563,1,29.99,1,0.0,47.5277,418.6083,0.1428571428571428,0.0915032679738562,8449.19,0.0,1.0,0.0,0.0,0.0136986301369863,17.0,0.0086350974930362,0.0061281337047353,1.0
6133,ROOM_0009,2025-01-09 05:33:00,2025-01-09 05:01:13,1317,2307,148.0,75.0,145.0,892.0,0.2477578475336322,21076.0,3811.0,0.1918295691782121,0.021517,1,49.99,1,0.0,56.0426,403.2634,0.1428571428571428,0.0880503144654088,8499.18,0.0,2.0,0.0,0.0,0.0090497737556549,17.0,0.0086591445814746,0.0057727630543164,1.0
6134,ROOM_0009,2025-01-09 05:34:00,2025-01-09 05:01:13,1317,2307,144.0,73.0,133.0,437.0,0.137299771167048,21513.0,3871.0,0.1908613396550922,0.021441,1,29.99,1,0.5000000000000004,68.627,396.4659,0.1875,0.0969696969696969,8529.17,1.0,1.0,0.0,0.0,2.2500519965736505e-15,17.0,0.0085249289589253,0.0056832859726168,1.0
6135,ROOM_0009,2025-01-09 05:35:00,2025-01-09 05:01:13,1317,2307,164.0,91.0,153.0,618.0,0.2200647249190938,22131.0,4007.0,0.1920835027789074,0.020963,1,29.99,1,0.0,48.5275,386.7498,0.1666666666666666,0.1077844311377245,8559.16,1.0,3.0,0.0,0.0,0.007352941176469,17.0,0.0084851509857748,0.0054903918143249,1.0
6136,ROOM_0009,2025-01-09 05:36:00,2025-01-09 05:01:13,1317,2307,163.0,88.0,160.0,634.0,0.1924290220820189,22765.0,4129.0,0.1924884691412255,0.022281,8,1039.92,8,0.0,1640.2524,421.6596,0.1666666666666666,0.1040462427745664,9599.08,1.0,1.0,0.0,0.0081967213114754,4.659296627935083e-16,17.0,0.0082344393315572,0.0055703560184063,1.0
6137,ROOM_0009,2025-01-09 05:37:00,2025-01-09 05:01:13,1317,2307,146.0,83.0,144.0,683.0,0.178623718887262,23448.0,4251.0,0.1923831456840668,0.022112,2,99.98,2,0.1052631578947368,146.3836,413.6412,0.1578947368421052,0.1160220994475138,9699.06,0.0,4.0,2.0,0.0081967213114754,0.0081967213114756,17.0,0.00823335685721,0.0056457304163726,1.0
6138,ROOM_0009,2025-01-09 05:38:00,2025-01-09 05:01:13,1317,2307,189.0,92.0,175.0,885.0,0.223728813559322,24333.0,4449.0,0.1939341634816915,0.021803,3,149.97,3,0.0,169.4576,404.7602,0.238095238095238,0.1105263157894736,9849.03,0.0,1.0,0.0,0.005050505050505,4.665179578222879e-16,18.0,0.0078669363902,0.0056192402787143,1.0
6139,ROOM_0009,2025-01-09 05:39:00,2025-01-09 05:01:13,1317,2307,180.0,106.0,197.0,414.0,0.1666666666666666,24747.0,4518.0,0.1937608599022103,0.022134,3,149.97,3,0.0,362.2464,404.049,0.238095238095238,0.1099476439790576,9999.0,2.0,2.0,0.0,0.0,0.0579710144927547,18.0,0.0086321381142098,0.0055334218680832,1.0
6140,ROOM_0009,2025-01-09 05:40:00,2025-01-09 05:01:13,1317,2307,208.0,94.0,189.0,682.0,0.1994134897360703,25429.0,4654.0,0.1942663887687286,0.022131,3,149.97,3,0.0,219.8974,399.1101,0.2272727272727272,0.1094527363184079,10148.97,0.0,5.0,0.0,0.0,5.2245789394125007e-17,18.0,0.0083798882681564,0.0053717232488182,1.0
6141,ROOM_0009,2025-01-09 05:41:00,2025-01-09 05:01:13,1317,2307,195.0,105.0,192.0,680.0,0.2058823529411764,26109.0,4794.0,0.1950285342219158,0.024406,14,2099.86,14,0.0,3088.0294,469.1421,0.2272727272727272,0.1073170731707317,12248.83,0.0,2.0,0.0,0.0142857142857142,0.014285714285712,18.0,0.0085523571130579,0.0056320400500625,1.0
6142,ROOM_0009,2025-01-09 05:42:00,2025-01-09 05:01:13,1317,2307,199.0,113.0,197.0,685.0,0.2029197080291971,26794.0,4933.0,0.1956408151078599,0.024326,3,149.97,3,0.0,218.9343,462.7454,0.217391304347826,0.107981220657277,12398.8,1.0,1.0,0.0,0.0,0.0071942446043163,18.0,0.008514088789783,0.0054733427934319,1.0
6143,ROOM_0009,2025-01-09 05:43:00,2025-01-09 05:01:13,1317,2307,206.0,128.0,184.0,703.0,0.2361308677098151,27497.0,5099.0,0.1971487798668945,0.023926,2,99.98,2,8.881784197001252e-16,142.2191,454.5507,0.2083333333333333,0.1095890410958904,12498.78,0.0,1.0,0.0,0.0,1.5837398327182956e-15,18.0,0.0082369091978819,0.0052951559129241,1.0
6144,ROOM_0009,2025-01-09 05:44:00,2025-01-09 05:01:13,1317,2307,198.0,127.0,218.0,715.0,0.2349650349650349,28212.0,5267.0,0.1983907557067914,0.023543,2,59.98,2,0.0,83.8881,445.1567,0.2083333333333333,0.1085972850678733,12558.76,1.0,0.0,0.0,0.0059523809523809,0.0119047619047602,18.0,0.0083539016517941,0.0053161192329599,1.0
6145,ROOM_0009,2025-01-09 05:45:00,2025-01-09 05:01:13,1317,2307,225.0,119.0,209.0,781.0,0.2099871959026888,28993.0,5431.0,0.199082537164143,0.023016,1,29.99,1,0.0,38.3995,434.1996,0.2083333333333333,0.1038961038961039,12588.75,0.0,5.0,0.0,0.0060975609756097,0.018292682926832,18.0,0.0086540232001473,0.005339716442644,1.0
6146,ROOM_0009,2025-01-09 05:46:00,2025-01-09 05:01:13,1317,2307,198.0,117.0,214.0,858.0,0.1736596736596736,29851.0,5580.0,0.1984858128705906,0.023835,8,1039.92,8,8.881784197001252e-16,1212.028,456.5566,0.2,0.102880658436214,13628.67,1.0,1.0,0.0,0.0,0.0134228187919442,19.0,0.0087813620071684,0.0051971326164874,1.0
6147,ROOM_0009,2025-01-09 05:47:00,2025-01-09 05:01:13,1317,2307,197.0,105.0,192.0,820.0,0.2024390243902439,30671.0,5746.0,0.1989175442600502,0.023321,1,29.99,1,0.0,36.5732,445.3282,0.1923076923076923,0.1052631578947368,13658.66,1.0,6.0,0.0,0.0060240963855421,0.0060240963855434,19.0,0.0087017055342847,0.0052210233205708,1.0
